title,year,doi,openalex_id,cited_by,is_oa,pdf_url,landing_url,venue,doi_key,title_norm,citation_score,recency_score,kw_score_raw,kw_score,gold_probability,cluster3_probability,ml_match_gold,ml_match_cluster,ml_score_gold,ml_score_cluster3,ml_score_total,final_score
Advances in components engineering in vapor deposited perovskite thin film for photovoltaic application,2022,10.1016/j.mtadv.2022.100277,https://openalex.org/W4292289372,34,True,https://www.sciencedirect.com/science/article/pii/S259004982200073X/pdf,https://doi.org/10.1016/j.mtadv.2022.100277,Materials Today Advances,10.1016j.mtadv.2022.100277,advances in components engineering in vapor deposited perovskite thin film for photovoltaic application,17.776740307447067,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.476740307447066
Opportunities for machine learning to accelerate halide-perovskite commercialization and scale-up,2022,10.1016/j.matt.2022.04.016,https://openalex.org/W3206564097,34,True,https://dspace.mit.edu/bitstream/1721.1/155228/1/2110.03923v1.pdf,https://hdl.handle.net/1721.1/155228,Matter,10.1016j.matt.2022.04.016,opportunities for machine learning to accelerate halide perovskite commercialization and scale up,17.776740307447067,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.476740307447066
Highly Efficient 3D‐Printed PVDF‐Based Triboelectric Nanogenerators Featuring Polymorphic Perovskite Nanofillers,2025,10.1002/adfm.202424271,https://openalex.org/W4409966556,17,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.202424271,https://doi.org/10.1002/adfm.202424271,Advanced Functional Materials,10.1002adfm.202424271,highly efficient 3d printed pvdf based triboelectric nanogenerators featuring polymorphic perovskite nanofillers,14.451858789480823,1.0,1.5,3.0,0.0,0.0,,,0.0,0.0,0.0,18.451858789480823
Sustainable materials acceleration platform reveals stable and efficient wide-bandgap metal halide perovskite alloys,2023,10.1016/j.matt.2023.06.040,https://openalex.org/W4385238037,33,True,https://eciencia.urjc.es/bitstream/10115/26799/3/Accepted_RoboMapper%20Manuscript_revision_Final.pdf,https://hdl.handle.net/10115/26799,Matter,10.1016j.matt.2023.06.040,sustainable materials acceleration platform reveals stable and efficient wide bandgap metal halide perovskite alloys,17.63180262308081,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.43180262308081
Flexible Perovskite Solar Cells: Progress and Prospects,2021,10.3389/fmats.2021.634353,https://openalex.org/W3136462598,34,True,https://www.frontiersin.org/articles/10.3389/fmats.2021.634353/pdf,https://doi.org/10.3389/fmats.2021.634353,Frontiers in Materials,10.3389fmats.2021.634353,flexible perovskite solar cells progress and prospects,17.776740307447067,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.37674030744707
Green Light-Emitting Devices Based on Perovskite CsPbBr3 Quantum Dots,2018,10.3389/fchem.2018.00381,https://openalex.org/W2888955107,36,True,https://www.frontiersin.org/articles/10.3389/fchem.2018.00381/pdf,https://doi.org/10.3389/fchem.2018.00381,Frontiers in Chemistry,10.3389fchem.2018.00381,green light emitting devices based on perovskite cspbbr3 quantum dots,18.05458956322112,0.3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.354589563221122
Upscaling of Carbon-Based Perovskite Solar Module,2023,10.3390/nano13020313,https://openalex.org/W4315781425,32,True,https://www.mdpi.com/2079-4991/13/2/313/pdf?version=1673497275,https://doi.org/10.3390/nano13020313,Nanomaterials,10.3390nano13020313,upscaling of carbon based perovskite solar module,17.482537807332402,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.282537807332403
Key Parameters and Thresholds Values for Obtaining High Performance Perovskite Solar Cells Indoors from Full Br Compositional and Bandgap Engineering,2023,10.1021/acsaem.2c03394,https://openalex.org/W4360827087,32,True,https://pubs.acs.org/doi/pdf/10.1021/acsaem.2c03394,https://doi.org/10.1021/acsaem.2c03394,ACS Applied Energy Materials,10.1021acsaem.2c03394,key parameters and thresholds values for obtaining high performance perovskite solar cells indoors from full br compositional and bandgap engineering,17.482537807332402,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.282537807332403
Organic–inorganic hybrid perovskite materials and their application in transistors,2023,10.1039/d3qm00697b,https://openalex.org/W4384914661,32,True,https://pubs.rsc.org/en/content/articlepdf/2023/qm/d3qm00697b,https://doi.org/10.1039/d3qm00697b,Materials Chemistry Frontiers,10.1039d3qm00697b,organic inorganic hybrid perovskite materials and their application in transistors,17.482537807332402,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.282537807332403
Remanufacturing Perovskite Solar Cells and Modules–A Holistic Case Study,2024,10.1021/acssusresmgt.3c00042,https://openalex.org/W4391401354,31,True,,https://doi.org/10.1021/acssusresmgt.3c00042,ACS Sustainable Resource Management,10.1021acssusresmgt.3c00042,remanufacturing perovskite solar cells and modules a holistic case study,17.328679513998633,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.22867951399863
Selection of the ultimate perovskite solar cell materials and fabrication processes towards its industrialization: A review,2022,10.1002/ese3.1084,https://openalex.org/W4213453666,32,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ese3.1084,https://doi.org/10.1002/ese3.1084,Energy Science & Engineering,10.1002ese3.1084,selection of the ultimate perovskite solar cell materials and fabrication processes towards its industrialization a review,17.482537807332402,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.1825378073324
Recent Advances in Inverted Perovskite Solar Cells: Designing and Fabrication,2022,10.3390/ijms231911792,https://openalex.org/W4303699242,32,True,https://www.mdpi.com/1422-0067/23/19/11792/pdf?version=1665311913,https://doi.org/10.3390/ijms231911792,International Journal of Molecular Sciences,10.3390ijms231911792,recent advances in inverted perovskite solar cells designing and fabrication,17.482537807332402,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.1825378073324
A Review on Improving the Quality of Perovskite Films in Perovskite Solar Cells via the Weak Forces Induced by Additives,2019,10.3390/app9204393,https://openalex.org/W2980846990,34,True,https://www.mdpi.com/2076-3417/9/20/4393/pdf?version=1571302414,https://doi.org/10.3390/app9204393,Applied Sciences,10.3390app9204393,a review on improving the quality of perovskite films in perovskite solar cells via the weak forces induced by additives,17.776740307447067,0.4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.176740307447066
Patterning of Metal Halide Perovskite Thin Films and Functional Layers for Optoelectronic Applications,2023,10.1007/s40820-023-01154-x,https://openalex.org/W4384625968,31,True,https://link.springer.com/content/pdf/10.1007/s40820-023-01154-x.pdf,https://doi.org/10.1007/s40820-023-01154-x,Nano-Micro Letters,10.1007s40820-023-01154-x,patterning of metal halide perovskite thin films and functional layers for optoelectronic applications,17.328679513998633,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.128679513998634
Polymer Boosts High Performance Perovskite Solar Cells: A Review,2023,10.1002/adom.202301623,https://openalex.org/W4386380544,31,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adom.202301623,https://doi.org/10.1002/adom.202301623,Advanced Optical Materials,10.1002adom.202301623,polymer boosts high performance perovskite solar cells a review,17.328679513998633,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.128679513998634
Review—Perovskite/Spinel Based Graphene Derivatives Electrochemical and Biosensors,2021,10.1149/1945-7111/ac0306,https://openalex.org/W3163801970,32,True,https://iopscience.iop.org/article/10.1149/1945-7111/ac0306/pdf,https://doi.org/10.1149/1945-7111/ac0306,Journal of The Electrochemical Society,10.11491945-7111ac0306,review perovskite spinel based graphene derivatives electrochemical and biosensors,17.482537807332402,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.082537807332404
Regulating the Crystallization of FAPbI3‐Based Perovskite with a Furan Substituted Ethylammonium Additive for Achieving Highly Efficient Solar Cells,2024,10.1002/adfm.202404099,https://openalex.org/W4399290961,30,True,https://documentserver.uhasselt.be//bitstream/1942/43266/2/AFM_Additive.pdf,http://hdl.handle.net/1942/43266,Advanced Functional Materials,10.1002adfm.202404099,regulating the crystallization of fapbi3 based perovskite with a furan substituted ethylammonium additive for achieving highly efficient solar cells,17.16993602242573,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.06993602242573
Perovskite photo-detectors (PVSK-PDs) for visible light communication,2019,10.1016/j.orgel.2019.03.008,https://openalex.org/W2922502678,33,True,https://iris.uniroma1.it/bitstream/11573/1247018/5/Perovskite%20Photo-Detectors%20%28PVSK-PDs%29%20for%20Visible%20Light%20Communication%20PREPRINT.pdf,http://hdl.handle.net/11573/1247018,Organic Electronics,10.1016j.orgel.2019.03.008,perovskite photo detectors pvsk pds for visible light communication,17.63180262308081,0.4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.031802623080807
Charge transport materials for mesoscopic perovskite solar cells,2022,10.1039/d2tc00828a,https://openalex.org/W4285263206,31,True,https://pubs.rsc.org/en/content/articlepdf/2022/tc/d2tc00828a,https://doi.org/10.1039/d2tc00828a,Journal of Materials Chemistry C,10.1039d2tc00828a,charge transport materials for mesoscopic perovskite solar cells,17.328679513998633,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.028679513998632
Pathways to High Efficiency Perovskite Monolithic Solar Modules,2022,10.1103/prxenergy.1.013004,https://openalex.org/W4280542502,31,True,http://link.aps.org/pdf/10.1103/PRXEnergy.1.013004,https://doi.org/10.1103/prxenergy.1.013004,PRX Energy,10.1103prxenergy.1.013004,pathways to high efficiency perovskite monolithic solar modules,17.328679513998633,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.028679513998632
Unraveling the roles of mesoporous TiO2 framework in CH3NH3PbI3 perovskite solar cells,2020,10.1007/s40843-020-1306-0,https://openalex.org/W3024762574,32,True,https://link.springer.com/content/pdf/10.1007/s40843-020-1306-0.pdf,https://doi.org/10.1007/s40843-020-1306-0,Science China Materials,10.1007s40843-020-1306-0,unraveling the roles of mesoporous tio2 framework in ch3nh3pbi3 perovskite solar cells,17.482537807332402,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.982537807332402
Transfer-Printed Cuprous Iodide (CuI) Hole Transporting Layer for Low Temperature Processed Perovskite Solar Cells,2022,10.3390/nano12091467,https://openalex.org/W4224853196,16,True,https://www.mdpi.com/2079-4991/12/9/1467/pdf?version=1650958017,https://doi.org/10.3390/nano12091467,Nanomaterials,10.3390nano12091467,transfer printed cuprous iodide cui hole transporting layer for low temperature processed perovskite solar cells,14.16606672028108,0.7,1.5,3.0,0.0,0.0,,,0.0,0.0,0.0,17.86606672028108
Extraordinary Interfacial Stitching between Single All-Inorganic Perovskite Nanocrystals,2018,10.1021/acsami.7b17432,https://openalex.org/W2790995860,32,True,https://pubs.acs.org/doi/pdf/10.1021/acsami.7b17432,https://doi.org/10.1021/acsami.7b17432,ACS Applied Materials & Interfaces,10.1021acsami.7b17432,extraordinary interfacial stitching between single all inorganic perovskite nanocrystals,17.482537807332402,0.3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.782537807332403
Progress in flexible perovskite solar cells with improved efficiency,2021,10.1088/1674-4926/42/10/101605,https://openalex.org/W3199379277,30,True,https://iopscience.iop.org/article/10.1088/1674-4926/42/10/101605/pdf,https://doi.org/10.1088/1674-4926/42/10/101605,Journal of Semiconductors,10.10881674-49264210101605,progress in flexible perovskite solar cells with improved efficiency,17.16993602242573,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.769936022425732
Growth and Characterization of PDMS-Stamped Halide Perovskite Single Microcrystals,2016,10.1021/acs.jpcc.6b02011,https://openalex.org/W2329877484,33,True,,https://dare.uva.nl/personal/pure/en/publications/growth-and-characterization-of-pdmsstamped-halide-perovskite-single-microcrystals(e9a6a5c4-69c2-4c07-b9ce-a2536bd253cd).html,The Journal of Physical Chemistry C,10.1021acs.jpcc.6b02011,growth and characterization of pdms stamped halide perovskite single microcrystals,17.63180262308081,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.73180262308081
Photoluminescence Intensity Enhancement in Tin Halide Perovskites,2022,10.1002/advs.202202795,https://openalex.org/W4295911134,29,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202202795,https://doi.org/10.1002/advs.202202795,Advanced Science,10.1002advs.202202795,photoluminescence intensity enhancement in tin halide perovskites,17.005986908310778,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.705986908310777
Innovative Approaches to Semi-Transparent Perovskite Solar Cells,2023,10.3390/nano13061084,https://openalex.org/W4327737245,28,True,,https://doi.org/10.3390/nano13061084,Nanomaterials,10.3390nano13061084,innovative approaches to semi transparent perovskite solar cells,16.83647914993237,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.63647914993237
Robust perovskite formation via vacuum thermal annealing for indoor perovskite solar cells,2023,10.1038/s41598-023-37155-4,https://openalex.org/W4383374967,28,True,https://www.nature.com/articles/s41598-023-37155-4.pdf,https://doi.org/10.1038/s41598-023-37155-4,Scientific Reports,10.1038s41598-023-37155-4,robust perovskite formation via vacuum thermal annealing for indoor perovskite solar cells,16.83647914993237,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.63647914993237
Weakening Solvent‐Solute Interactions for High‐Efficiency Screen‐Printed Perovskite Solar Cells,2025,10.1002/anie.202501350,https://openalex.org/W4407371774,14,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.202501350,https://doi.org/10.1002/anie.202501350,Angewandte Chemie International Edition,10.1002anie.202501350,weakening solvent solute interactions for high efficiency screen printed perovskite solar cells,13.54025100551105,1.0,1.5,3.0,0.0,0.0,,,0.0,0.0,0.0,17.540251005511053
Potential and perspectives of halide perovskites in light emitting devices,2023,10.1186/s40580-023-00395-1,https://openalex.org/W4387597466,27,True,https://nanoconvergencejournal.springeropen.com/counter/pdf/10.1186/s40580-023-00395-1,https://doi.org/10.1186/s40580-023-00395-1,Nano Convergence,10.1186s40580-023-00395-1,potential and perspectives of halide perovskites in light emitting devices,16.66102255087602,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.46102255087602
The role of solvents in the formation of methylammonium lead triiodide perovskite,2021,10.1016/j.jechem.2021.12.030,https://openalex.org/W3208786999,28,True,https://www.sciencedirect.com/science/article/pii/S2095495621006926/pdf,https://doi.org/10.1016/j.jechem.2021.12.030,Journal of Energy Chemistry,10.1016j.jechem.2021.12.030,the role of solvents in the formation of methylammonium lead triiodide perovskite,16.83647914993237,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.43647914993237
Advances in Perovskite Light-Emitting Diodes Possessing Improved Lifetime,2021,10.3390/nano11010103,https://openalex.org/W3119191501,28,True,https://www.mdpi.com/2079-4991/11/1/103/pdf?version=1609852088,https://doi.org/10.3390/nano11010103,Nanomaterials,10.3390nano11010103,advances in perovskite light emitting diodes possessing improved lifetime,16.83647914993237,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.43647914993237
Novel Solvent-free Perovskite Deposition in Fabrication of Normal and Inverted Architectures of Perovskite Solar Cells,2016,10.1038/srep33649,https://openalex.org/W2522599436,31,True,https://www.nature.com/articles/srep33649.pdf,https://doi.org/10.1038/srep33649,Scientific Reports,10.1038srep33649,novel solvent free perovskite deposition in fabrication of normal and inverted architectures of perovskite solar cells,17.328679513998633,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.428679513998635
Piezoelectricity in chalcogenide perovskites,2024,10.1038/s41467-024-50130-5,https://openalex.org/W4400439429,26,True,,https://doi.org/10.1038/s41467-024-50130-5,Nature Communications,10.1038s41467-024-50130-5,piezoelectricity in chalcogenide perovskites,16.479184330021646,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.379184330021644
Rapid Crystallization of All-Inorganic CsPbBr 3 Perovskite for High-Brightness Light-Emitting Diodes,2017,10.1021/acsomega.7b00360,https://openalex.org/W2625638906,30,True,https://pubs.acs.org/doi/pdf/10.1021/acsomega.7b00360?ref=article_openPDF,https://doi.org/10.1021/acsomega.7b00360,ACS Omega,10.1021acsomega.7b00360,rapid crystallization of all inorganic cspbbr 3 perovskite for high brightness light emitting diodes,17.16993602242573,0.2,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.36993602242573
Binary solvent engineering for small-molecular organic semiconductor crystallization,2023,10.1039/d2ma00726f,https://openalex.org/W4313909085,26,True,https://pubs.rsc.org/en/content/articlepdf/2023/ma/d2ma00726f,https://doi.org/10.1039/d2ma00726f,Materials Advances,10.1039d2ma00726f,binary solvent engineering for small molecular organic semiconductor crystallization,16.479184330021646,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.279184330021646
The Impact of Stoichiometry on the Photophysical Properties of Ruddlesden–Popper Perovskites,2019,10.1002/adfm.201907505,https://openalex.org/W2990003664,28,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.201907505,https://doi.org/10.1002/adfm.201907505,Advanced Functional Materials,10.1002adfm.201907505,the impact of stoichiometry on the photophysical properties of ruddlesden popper perovskites,16.83647914993237,0.4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.236479149932368
Governing the dispersion of quasi-2D perovskite phases toward efficient and stable perovskite solar cells,2024,10.1016/j.matt.2024.05.047,https://openalex.org/W4400040747,25,True,http://www.cell.com/article/S2590238524003175/pdf,https://doi.org/10.1016/j.matt.2024.05.047,Matter,10.1016j.matt.2024.05.047,governing the dispersion of quasi 2d perovskite phases toward efficient and stable perovskite solar cells,16.29048269010741,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.19048269010741
Semitransparent organic and perovskite photovoltaics for agrivoltaic applications,2024,10.1039/d4ya00492b,https://openalex.org/W4404187972,25,True,https://pubs.rsc.org/en/content/articlepdf/2025/ya/d4ya00492b,https://doi.org/10.1039/d4ya00492b,Energy Advances,10.1039d4ya00492b,semitransparent organic and perovskite photovoltaics for agrivoltaic applications,16.29048269010741,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.19048269010741
Perovskite photonic crystal photoelectric devices,2022,10.1063/5.0106118,https://openalex.org/W4312118566,26,True,https://aip.scitation.org/doi/pdf/10.1063/5.0106118,https://doi.org/10.1063/5.0106118,Applied Physics Reviews,10.10635.0106118,perovskite photonic crystal photoelectric devices,16.479184330021646,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.179184330021645
Perovskite solar cells from lab to fab: the main challenges to access the market,2020,10.1093/oxfmat/itaa007,https://openalex.org/W3113273757,27,True,https://academic.oup.com/ooms/article-pdf/1/1/itaa007/45723512/itaa007.pdf,https://doi.org/10.1093/oxfmat/itaa007,Oxford Open Materials Science,10.1093oxfmatitaa007,perovskite solar cells from lab to fab the main challenges to access the market,16.66102255087602,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.16102255087602
Interlayer Engineering for Flexible Large-Area Planar Perovskite Solar Cells,2019,10.1021/acsaem.9b01924,https://openalex.org/W2995572235,18,True,https://dr.ntu.edu.sg/bitstream/10356/142542/2/LIJIA_etal.pdf,https://hdl.handle.net/10356/142542,ACS Applied Energy Materials,10.1021acsaem.9b01924,interlayer engineering for flexible large area planar perovskite solar cells,14.722194895832201,0.4,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,17.1221948958322
Printed High‐Entropy Prussian Blue Analogs for Advanced Non‐Volatile Memristive Devices,2024,10.1002/adma.202410060,https://openalex.org/W4404544314,13,True,,https://doi.org/10.1002/adma.202410060,Advanced Materials,10.1002adma.202410060,printed high entropy prussian blue analogs for advanced non volatile memristive devices,13.195286648076292,0.9,1.5,3.0,0.0,0.0,,,0.0,0.0,0.0,17.095286648076293
Predicting Low Toxicity and Scalable Solvent Systems for High‐Speed Roll‐to‐Roll Perovskite Manufacturing,2021,10.1002/solr.202100567,https://openalex.org/W3138613296,17,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/solr.202100567,https://doi.org/10.1002/solr.202100567,Solar RRL,10.1002solr.202100567,predicting low toxicity and scalable solvent systems for high speed roll to roll perovskite manufacturing,14.451858789480823,0.6,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,17.051858789480825
Rapid 2D Patterning of High‐Performance Perovskites Using Large Area Flexography,2023,10.1002/adfm.202306312,https://openalex.org/W4386330446,16,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.202306312,https://doi.org/10.1002/adfm.202306312,Advanced Functional Materials,10.1002adfm.202306312,rapid 2d patterning of high performance perovskites using large area flexography,14.16606672028108,0.8,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,16.96606672028108
How crystallization additives govern halide perovskite grain growth,2025,10.1038/s41467-025-65484-7,https://openalex.org/W4416087727,22,True,https://www.nature.com/articles/s41467-025-65484-7.pdf,https://doi.org/10.1038/s41467-025-65484-7,Nature Communications,10.1038s41467-025-65484-7,how crystallization additives govern halide perovskite grain growth,15.677471079645748,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,16.67747107964575
Multifunctional anion-cation modulation engineering for Sn-Pb perovskite solar cells,2024,10.1016/j.nanoen.2024.109851,https://openalex.org/W4399366344,22,True,https://hal.science/hal-04763098/document,https://hal.science/hal-04763098,Nano Energy,10.1016j.nanoen.2024.109851,multifunctional anion cation modulation engineering for sn pb perovskite solar cells,15.677471079645748,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,16.577471079645747
Photo‐Induced Bandgap Engineering of Metal Halide Perovskite Quantum Dots In Flow,2025,10.1002/adma.202419668,https://openalex.org/W4407421009,21,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202419668,https://doi.org/10.1002/adma.202419668,Advanced Materials,10.1002adma.202419668,photo induced bandgap engineering of metal halide perovskite quantum dots in flow,15.45521226679158,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,16.45521226679158
Interface modification for organic and perovskite solar cells,2016,10.1007/s40843-016-5080-1,https://openalex.org/W2520438008,25,True,https://link.springer.com/content/pdf/10.1007%2Fs40843-016-5080-1.pdf,https://doi.org/10.1007/s40843-016-5080-1,Science China Materials,10.1007s40843-016-5080-1,interface modification for organic and perovskite solar cells,16.29048269010741,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,16.39048269010741
Advancement of technology towards developing perovskite-based solar cells for renewable energy harvesting and energy transformation applications,2025,10.1038/s44296-025-00073-9,https://openalex.org/W4414032579,19,True,https://www.nature.com/articles/s44296-025-00073-9.pdf,https://doi.org/10.1038/s44296-025-00073-9,npj Materials Sustainability,10.1038s44296-025-00073-9,advancement of technology towards developing perovskite based solar cells for renewable energy harvesting and energy transformation applications,14.978661367769954,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,15.978661367769954
Patterning of Hybrid Metal Halide Perovskite via Printed Molecular Templates,2024,10.1002/admt.202302043,https://openalex.org/W4392703694,10,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/admt.202302043,https://doi.org/10.1002/admt.202302043,Advanced Materials Technologies,10.1002admt.202302043,patterning of hybrid metal halide perovskite via printed molecular templates,11.989476363991853,0.9,1.5,3.0,0.0,0.0,,,0.0,0.0,0.0,15.889476363991854
Expanding the solvent diversity and perovskite compatibility of SnO2 inks that are directly deposited on perovskite layers,2024,10.1016/j.isci.2024.110964,https://openalex.org/W4402703436,8,True,,https://doi.org/10.1016/j.isci.2024.110964,iScience,10.1016j.isci.2024.110964,expanding the solvent diversity and perovskite compatibility of sno2 inks that are directly deposited on perovskite layers,10.986122886681098,0.9,2.0,4.0,0.0,0.0,,,0.0,0.0,0.0,15.886122886681099
Investigation of the Effects of Various Organic Solvents on the PCBM Electron Transport Layer of Perovskite Solar Cells,2020,10.3390/coatings10030237,https://openalex.org/W3010210054,20,True,https://www.mdpi.com/2079-6412/10/3/237/pdf,https://doi.org/10.3390/coatings10030237,Coatings,10.3390coatings10030237,investigation of the effects of various organic solvents on the pcbm electron transport layer of perovskite solar cells,15.222612188617115,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,15.722612188617115
Predicting a process window for the roll-to-roll deposition of solvent-engineered SnO 2 in perovskite solar cells,2022,10.1039/d2ma00841f,https://openalex.org/W4297091352,19,True,https://pubs.rsc.org/en/content/articlepdf/2022/ma/d2ma00841f,https://doi.org/10.1039/d2ma00841f,Materials Advances,10.1039d2ma00841f,predicting a process window for the roll to roll deposition of solvent engineered sno 2 in perovskite solar cells,14.978661367769954,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,15.678661367769953
Flash-evaporation printing methodology for perovskite thin films,2017,10.1038/am.2017.91,https://openalex.org/W2731195877,21,True,https://www.nature.com/articles/am201791.pdf,https://doi.org/10.1038/am.2017.91,NPG Asia Materials,10.1038am.2017.91,flash evaporation printing methodology for perovskite thin films,15.45521226679158,0.2,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,15.65521226679158
Laser printed metal halide perovskites,2020,10.1088/2515-7639/ab9aac,https://openalex.org/W3035430419,10,True,https://iopscience.iop.org/article/10.1088/2515-7639/ab9aac/pdf,https://doi.org/10.1088/2515-7639/ab9aac,Journal of Physics Materials,10.10882515-7639ab9aac,laser printed metal halide perovskites,11.989476363991853,0.5,1.5,3.0,0.0,0.0,,,0.0,0.0,0.0,15.489476363991853
Development of High-Efficiency and High-Stability Perovskite Solar Cells with Space Environmental Resistance,2025,10.3390/en18133378,https://openalex.org/W4411709942,17,True,https://www.mdpi.com/1996-1073/18/13/3378/pdf?version=1751011688,https://doi.org/10.3390/en18133378,Energies,10.3390en18133378,development of high efficiency and high stability perovskite solar cells with space environmental resistance,14.451858789480823,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,15.451858789480823
Stability Strategies and Applications of Iodide Perovskites,2024,10.1002/smll.202311880,https://openalex.org/W4391898714,17,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202311880,https://doi.org/10.1002/smll.202311880,Small,10.1002smll.202311880,stability strategies and applications of iodide perovskites,14.451858789480823,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,15.351858789480824
Carboxylic Acid-Assisted Synthesis of Tin(II) Iodide: Key for Stable Large-Area Lead-Free Perovskite Solar Cells,2024,10.1021/acsenergylett.4c02027,https://openalex.org/W4401733510,11,True,https://pubs.acs.org/doi/pdf/10.1021/acsenergylett.4c02027,https://doi.org/10.1021/acsenergylett.4c02027,ACS Energy Letters,10.1021acsenergylett.4c02027,carboxylic acid assisted synthesis of tin ii iodide key for stable large area lead free perovskite solar cells,12.424533248940001,0.9,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,15.324533248940002
Hybrid Perovskite Thin Film Formation: From Lab Scale Spin Coating to Large Area Blade Coating,2017,10.25781/kaust-0j4d8,https://openalex.org/W2789198884,3,True,http://hdl.handle.net/10754/627190,http://hdl.handle.net/10754/627190,King Abdullah University of Science and Technology Repository (King Abdullah University of Science and Technology),10.25781kaust-0j4d8,hybrid perovskite thin film formation from lab scale spin coating to large area blade coating,6.931471805599453,0.2,4.0,8.0,0.0,0.0,,,0.0,0.0,0.0,15.131471805599453
Advancements in Scaling Up Perovskite Solar Cells: From Small‐Area Devices to Large‐Scale Modules,2024,10.1002/cphc.202400587,https://openalex.org/W4400779201,16,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cphc.202400587,https://doi.org/10.1002/cphc.202400587,ChemPhysChem,10.1002cphc.202400587,advancements in scaling up perovskite solar cells from small area devices to large scale modules,14.16606672028108,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,15.06606672028108
